name,regencyId
Kuanfatu,53
Kuantan Hilir,14
Kuantan Hilir Seberang,14
Kuantan Mudik,14
Kuantan Tengah,14
Kuari,95
Kuaro,64
Kuatnana,53
Kubu,95
Kubu,14
Kubu,51
Kubu,61
Kubu Babussalam,14
Kubung,13
Kubutambahan,51
Kudu,35
Kulawi,72
Kulawi Selatan,72
Kulim,14
Kulisusu (Kalingsusu/Kalisusu),74
Kulisusu Barat,74
Kulisusu Utara,74
Kulo,73
Kuly Lanny,95
Kumai,62
Kumelembuai,71
Kumpeh,15
Kumpeh Ulu,15
Kumun Debai,15
Kundur,21
Kundur Barat,21
Kundur Utara,21
Kunduran,33
Kuningan,32
Kunir,35
Kunjang,35
Kunto Darussalam,14
Kuok,14
Kupang Barat,53
Kupang Tengah,53
Kupang Timur,53
Kupitan,13
Kur Selatan,81
Kuranji,63
Kuranji,13
Kurau,63
Kuri,92
Kuri Wamesa,92
Kurik,93
Kurima,95
Kuripan,35
Kuripan,63
Kuripan,52
Kurra,73
Kurulu,95
Kurun,62
Kusambi,74
Kusan Hilir,63
Kusan Hulu,63
Kusan Tengah,63
Kuta,51
Kuta Alam,11
Kuta Baro,11
Kuta Blang,11
Kuta Cot Glie (Kota Cot Glie),11
Kuta Makmur,11
Kuta Malaka (Kota Malaka),11
Kuta Raja,11
Kuta Selatan,51
Kuta Utara,51
Kutabuluh (Kuta Buluh),12
Kutalimbaru,12
Kutambaru,12
Kutapanjang (Kuta Panjang),11
Kutasari,33
Kutawaluya,32
Kutawaringin,32
Kute Panang,11
Kute Siantan,21
Kutoarjo,33
Kutorejo,35
Kutowinangun,33
Kuwarasan,33
Kuwus,53
Kuwus Barat,53
Kuyawage,95
Kwadungan,35
Kwamki Narama,94
Kwandang,75
Kwanyar,35
Kwelamdua,95
Kwesefo,92
Kwikma,95
Kwoor,92
Labakkang,73
Labang,35
Labangka,52
Labobo,72
Laboya Barat (Lamboya Barat),53
Labuan,72
Labuan,36
Labuan Amas Selatan,63
Labuan Amas Utara,63
Labuapi,52
Labuhan Badas,52
Labuhan Deli,12
Labuhan Haji,11
Labuhan Haji,52
Labuhan Haji Barat,11
Labuhan Haji Timur,11
Labuhan Maringgai,18
Labuhan Ratu,18
Labuhan Ratu,18
Ladongi,74
Lae Parira,12
Laenmanen,53
Laeya,74
Lage,72
Laguboti,12
Laham,64
Lahat,16
Lahat Selatan,16
Lahei,62
Lahei Barat,62
Lahewa,12
Lahewa Timur,12
Lahomi (Gahori),12
Lahusa,12
Laikang,73
Lainea,74
Lais,16
Lais,17
Lakarsantri,35
Lakbok,32
Lakea (Lipunoto),72
Lakudo,74
Lalabata,73
Lalan,16
Lalembuu,74
Lalolae,74
